id_ticket,fecha_creacion,fecha_cierre,id_usuario,id_analista,categoria,prioridad,estado,sla_horas,tiempo_resolucion,sede,canal
2852,2026-05-13,2026-05-15 06:00:00,498,18,Red,Alta,Resuelto,24,54,Bogotá,Teams
2853,2024-12-23,2024-12-25 06:00:00,389,11,Impresoras,Baja,Resuelto,24,54,Medellín,Chat
2854,2025-01-28,2025-01-29 06:00:00,76,5,Correo,Media,En Proceso,12,30,Bucaramanga,Teléfono
2855,2025-03-04,2025-03-04 22:00:00,70,15,Telefonía,Media,Cerrado,48,22,Medellín,Teams
2856,2025-10-27,2025-10-28 23:00:00,114,19,Software,Media,En Proceso,24,47,Bogotá,Teams
2857,2026-01-05,2026-01-07 06:00:00,13,20,Base de Datos,Crítica,Abierto,8,54,Pereira,Portal
2858,2025-03-25,2025-03-26 10:00:00,309,17,Accesos,Alta,En Proceso,24,34,Pereira,Teams
2859,2024-10-16,2024-10-16 18:00:00,153,14,Red,Crítica,Cerrado,4,18,Medellín,Teléfono
2860,2026-02-07,2026-02-08 21:00:00,322,14,Hardware,Baja,Abierto,4,45,Pereira,Chat
2861,2025-10-07,2025-10-07 02:00:00,168,10,VPN,Media,Cerrado,48,2,Bogotá,Chat
2862,2026-05-31,2026-06-01 12:00:00,193,19,Telefonía,Baja,Resuelto,48,36,Pereira,Teléfono
2863,2024-09-25,2024-09-26 23:00:00,141,4,VPN,Crítica,En Proceso,8,47,Bucaramanga,Correo
2864,2025-02-03,2025-02-05 04:00:00,35,2,Correo,Crítica,Resuelto,12,52,Bogotá,Teléfono
2865,2024-12-06,2024-12-06 15:00:00,69,14,Accesos,Alta,Resuelto,12,15,Barranquilla,Chat
2866,2024-09-09,2024-09-09 16:00:00,446,8,Red,Media,En Proceso,12,16,Cali,Portal
2867,2026-05-24,2026-05-26 16:00:00,181,13,Equipos,Alta,En Proceso,24,64,Bogotá,Chat
2868,2025-03-30,2025-03-30 04:00:00,16,20,Accesos,Crítica,Abierto,24,4,Pereira,Teams
2869,2025-07-16,2025-07-17 15:00:00,302,9,Equipos,Crítica,Resuelto,4,39,Bogotá,Chat
2870,2024-08-21,2024-08-23 14:00:00,75,15,Red,Baja,En Proceso,12,62,Cali,Portal
2871,2026-05-14,2026-05-15 17:00:00,256,4,Accesos,Alta,Resuelto,48,41,Bucaramanga,Portal
2872,2025-08-23,2025-08-25 15:00:00,374,5,Office 365,Media,Cerrado,48,63,Bucaramanga,Portal
2873,2024-12-12,2024-12-14 16:00:00,484,5,Equipos,Media,Abierto,4,64,Pereira,Teléfono
2874,2025-06-21,2025-06-23 10:00:00,271,13,Equipos,Baja,En Proceso,48,58,Cali,Portal
2875,2026-03-21,2026-03-21 17:00:00,459,10,Telefonía,Media,Abierto,24,17,Cali,Correo
2876,2025-11-23,2025-11-24 16:00:00,177,20,Correo,Media,Resuelto,4,40,Pereira,Teléfono
2877,2024-07-28,2024-07-30 03:00:00,211,20,Accesos,Media,Abierto,48,51,Barranquilla,Portal
2878,2026-01-22,2026-01-23 22:00:00,47,17,Impresoras,Alta,En Proceso,8,46,Cali,Correo
2879,2026-01-29,2026-01-30 21:00:00,387,15,Accesos,Alta,En Proceso,24,45,Barranquilla,Teams
2880,2026-02-12,2026-02-13 22:00:00,57,17,Base de Datos,Crítica,Resuelto,8,46,Pereira,Correo
2881,2026-03-01,2026-03-01 21:00:00,200,15,Office 365,Media,Cerrado,48,21,Bucaramanga,Chat
2882,2025-12-16,2025-12-17 11:00:00,147,11,Base de Datos,Media,Resuelto,4,35,Bogotá,Portal
2883,2025-04-23,2025-04-24 12:00:00,457,9,Correo,Alta,Resuelto,12,36,Bucaramanga,Teams
2884,2024-10-09,2024-10-10 11:00:00,340,4,Telefonía,Baja,En Proceso,8,35,Pereira,Teléfono
2885,2026-04-08,2026-04-10 08:00:00,146,11,VPN,Baja,Cerrado,4,56,Bucaramanga,Correo
2886,2024-11-12,2024-11-12 18:00:00,101,6,Accesos,Media,Cerrado,4,18,Bucaramanga,Teléfono
2887,2025-05-18,2025-05-20 03:00:00,412,4,Accesos,Media,Cerrado,8,51,Cali,Chat
2888,2024-06-16,2024-06-18 00:00:00,179,15,Red,Crítica,En Proceso,48,48,Pereira,Correo
2889,2025-05-17,2025-05-18 13:00:00,14,8,VPN,Crítica,Abierto,4,37,Medellín,Teléfono
2890,2025-07-24,2025-07-25 08:00:00,227,6,Software,Baja,Cerrado,8,32,Barranquilla,Teams
2891,2025-09-02,2025-09-02 19:00:00,208,6,SAP,Baja,Resuelto,24,19,Bogotá,Teams
2892,2025-12-17,2025-12-18 06:00:00,398,4,Hardware,Crítica,Resuelto,24,30,Cali,Chat
2893,2025-07-30,2025-07-30 08:00:00,46,15,SAP,Crítica,Resuelto,48,8,Cali,Portal
2894,2026-03-09,2026-03-10 05:00:00,478,8,Office 365,Alta,Abierto,48,29,Cali,Teams
2895,2026-02-09,2026-02-09 01:00:00,7,6,Equipos,Baja,Cerrado,4,1,Pereira,Teams
2896,2025-12-20,2025-12-21 15:00:00,63,14,Accesos,Media,Cerrado,4,39,Cali,Teléfono
2897,2025-11-15,2025-11-15 16:00:00,440,14,Office 365,Media,Resuelto,4,16,Pereira,Portal
2898,2025-08-20,2025-08-20 04:00:00,471,19,Base de Datos,Media,Resuelto,4,4,Bucaramanga,Chat
2899,2025-10-14,2025-10-15 11:00:00,248,2,Base de Datos,Crítica,Cerrado,12,35,Barranquilla,Chat
2900,2024-09-01,2024-09-03 03:00:00,385,7,Telefonía,Alta,En Proceso,12,51,Barranquilla,Portal
2901,2025-08-15,2025-08-17 10:00:00,299,9,Telefonía,Crítica,Abierto,4,58,Barranquilla,Correo
2902,2025-04-10,2025-04-11 12:00:00,372,18,Base de Datos,Crítica,Cerrado,48,36,Pereira,Correo
2903,2024-08-21,2024-08-22 14:00:00,213,11,Hardware,Crítica,Cerrado,12,38,Bogotá,Chat
2904,2025-01-28,2025-01-28 22:00:00,40,20,Software,Baja,En Proceso,24,22,Barranquilla,Teléfono
2905,2024-07-15,2024-07-18 00:00:00,337,18,Software,Alta,En Proceso,24,72,Barranquilla,Correo
2906,2025-05-18,2025-05-19 16:00:00,53,12,Software,Crítica,En Proceso,24,40,Bucaramanga,Chat
2907,2024-07-24,2024-07-26 17:00:00,1,4,Software,Media,Cerrado,4,65,Barranquilla,Portal
2908,2025-05-02,2025-05-02 03:00:00,313,20,Equipos,Media,En Proceso,24,3,Bucaramanga,Correo
2909,2024-10-24,2024-10-25 23:00:00,353,2,Software,Alta,En Proceso,48,47,Bogotá,Correo
2910,2025-06-07,2025-06-09 08:00:00,94,11,Accesos,Media,Abierto,48,56,Cali,Teléfono
2911,2024-08-03,2024-08-05 05:00:00,280,6,Hardware,Crítica,Abierto,24,53,Medellín,Portal
2912,2026-05-01,2026-05-02 06:00:00,389,10,VPN,Media,Abierto,24,30,Cali,Teams
2913,2025-12-28,2025-12-29 18:00:00,341,14,Base de Datos,Baja,Cerrado,8,42,Cali,Correo
2914,2025-04-04,2025-04-04 23:00:00,63,8,Office 365,Baja,En Proceso,12,23,Barranquilla,Teams
2915,2024-10-21,2024-10-23 12:00:00,436,7,Red,Media,En Proceso,48,60,Bucaramanga,Teams
2916,2025-06-23,2025-06-25 14:00:00,481,15,Telefonía,Alta,En Proceso,8,62,Bucaramanga,Correo
2917,2024-09-22,2024-09-23 20:00:00,380,7,Hardware,Crítica,Resuelto,12,44,Bucaramanga,Chat
2918,2026-04-12,2026-04-14 11:00:00,433,10,Correo,Crítica,Abierto,12,59,Barranquilla,Portal
2919,2024-07-06,2024-07-07 14:00:00,493,2,Telefonía,Alta,Abierto,24,38,Cali,Chat
2920,2025-02-20,2025-02-20 03:00:00,285,20,SAP,Crítica,Resuelto,4,3,Barranquilla,Teléfono
2921,2026-02-23,2026-02-23 19:00:00,40,20,VPN,Alta,Resuelto,4,19,Bucaramanga,Correo
2922,2025-07-26,2025-07-26 12:00:00,48,10,Equipos,Baja,Abierto,4,12,Medellín,Teams
2923,2025-07-15,2025-07-16 13:00:00,426,9,Equipos,Baja,En Proceso,8,37,Cali,Portal
2924,2025-06-22,2025-06-23 02:00:00,151,3,Impresoras,Alta,En Proceso,12,26,Pereira,Teams
2925,2026-05-31,2026-06-01 07:00:00,272,16,Base de Datos,Baja,En Proceso,24,31,Medellín,Correo
2926,2025-11-05,2025-11-07 19:00:00,88,14,VPN,Media,En Proceso,12,67,Cali,Chat
2927,2025-10-12,2025-10-14 16:00:00,359,14,Red,Baja,En Proceso,8,64,Bogotá,Correo
2928,2025-11-16,2025-11-16 05:00:00,351,12,Base de Datos,Baja,Abierto,12,5,Bucaramanga,Portal
2929,2025-11-21,2025-11-21 06:00:00,408,12,Hardware,Alta,Cerrado,24,6,Bucaramanga,Portal
2930,2025-05-17,2025-05-19 08:00:00,253,4,Base de Datos,Alta,Cerrado,24,56,Pereira,Chat
2931,2025-08-25,2025-08-27 20:00:00,215,5,Telefonía,Alta,Cerrado,12,68,Medellín,Correo
2932,2025-11-29,2025-11-30 12:00:00,333,17,VPN,Crítica,Cerrado,12,36,Bogotá,Correo
2933,2025-03-28,2025-03-29 01:00:00,348,17,Accesos,Crítica,Resuelto,4,25,Medellín,Teams
2934,2026-01-11,2026-01-12 01:00:00,56,8,Telefonía,Alta,Resuelto,48,25,Barranquilla,Teams
2935,2025-08-15,2025-08-16 09:00:00,280,11,Telefonía,Alta,Abierto,24,33,Pereira,Portal
2936,2025-01-31,2025-02-01 07:00:00,407,8,Equipos,Baja,Resuelto,8,31,Pereira,Teams
2937,2024-12-25,2024-12-26 08:00:00,282,13,SAP,Alta,Resuelto,48,32,Bucaramanga,Chat
2938,2025-08-21,2025-08-23 10:00:00,23,2,Correo,Media,Resuelto,12,58,Medellín,Portal
2939,2025-09-07,2025-09-07 22:00:00,390,20,Base de Datos,Media,En Proceso,8,22,Pereira,Correo
2940,2025-04-10,2025-04-10 13:00:00,155,9,SAP,Crítica,Cerrado,8,13,Medellín,Portal
2941,2025-08-30,2025-09-01 08:00:00,394,7,Hardware,Alta,Abierto,48,56,Bucaramanga,Teléfono
2942,2026-03-28,2026-03-31 00:00:00,282,14,Office 365,Crítica,En Proceso,12,72,Barranquilla,Chat
2943,2025-06-10,2025-06-11 19:00:00,164,2,Base de Datos,Media,Abierto,8,43,Pereira,Correo
2944,2026-05-25,2026-05-25 16:00:00,79,14,Office 365,Media,Resuelto,24,16,Pereira,Portal
2945,2024-09-30,2024-10-01 11:00:00,238,14,Base de Datos,Alta,En Proceso,12,35,Bogotá,Chat
2946,2025-01-10,2025-01-11 02:00:00,319,20,Hardware,Baja,Abierto,4,26,Pereira,Teams
2947,2025-07-05,2025-07-05 18:00:00,347,6,Equipos,Crítica,En Proceso,12,18,Cali,Teléfono
2948,2025-01-24,2025-01-24 19:00:00,61,3,Correo,Alta,En Proceso,48,19,Bogotá,Teléfono
2949,2026-05-11,2026-05-14 00:00:00,234,10,Telefonía,Baja,Cerrado,24,72,Bucaramanga,Portal
2950,2025-06-30,2025-07-02 05:00:00,187,8,Correo,Alta,En Proceso,48,53,Barranquilla,Teams
2951,2025-02-07,2025-02-08 04:00:00,434,14,Hardware,Baja,Cerrado,8,28,Bogotá,Teams
2952,2026-02-16,2026-02-18 09:00:00,19,11,Software,Baja,Cerrado,4,57,Bucaramanga,Chat
2953,2024-11-20,2024-11-22 20:00:00,320,16,Base de Datos,Crítica,Cerrado,4,68,Medellín,Portal
2954,2025-03-25,2025-03-26 10:00:00,383,13,Accesos,Baja,Cerrado,48,34,Cali,Portal
2955,2025-07-09,2025-07-09 13:00:00,405,7,Accesos,Baja,Abierto,48,13,Cali,Portal
2956,2026-04-23,2026-04-24 00:00:00,66,1,Accesos,Alta,En Proceso,24,24,Cali,Correo
2957,2024-07-25,2024-07-25 14:00:00,186,3,Office 365,Alta,Resuelto,8,14,Medellín,Portal
2958,2026-03-13,2026-03-14 01:00:00,313,4,VPN,Alta,En Proceso,4,25,Pereira,Teléfono
2959,2026-02-28,2026-03-01 06:00:00,70,5,Correo,Alta,Abierto,4,30,Bogotá,Correo
2960,2025-03-05,2025-03-07 22:00:00,418,19,Office 365,Crítica,Resuelto,12,70,Barranquilla,Chat
2961,2025-03-21,2025-03-22 10:00:00,98,7,Red,Alta,Resuelto,24,34,Pereira,Portal
2962,2024-12-25,2024-12-25 04:00:00,329,19,Correo,Baja,Cerrado,48,4,Medellín,Teams
2963,2025-09-29,2025-09-30 01:00:00,242,1,Correo,Crítica,Resuelto,8,25,Bucaramanga,Chat
2964,2026-02-12,2026-02-14 17:00:00,134,6,Telefonía,Baja,Cerrado,4,65,Bogotá,Chat
2965,2026-04-04,2026-04-04 21:00:00,99,1,Equipos,Crítica,En Proceso,12,21,Cali,Teléfono
2966,2025-07-09,2025-07-11 07:00:00,389,12,Red,Media,Abierto,48,55,Bogotá,Correo
2967,2025-08-12,2025-08-13 21:00:00,182,12,Telefonía,Crítica,Cerrado,48,45,Bogotá,Teléfono
2968,2025-09-08,2025-09-08 16:00:00,88,10,Telefonía,Crítica,Cerrado,8,16,Medellín,Correo
2969,2024-07-09,2024-07-10 22:00:00,91,14,Red,Baja,Resuelto,4,46,Bogotá,Correo
2970,2025-08-10,2025-08-11 22:00:00,279,2,SAP,Media,Abierto,4,46,Cali,Correo
2971,2025-06-05,2025-06-05 15:00:00,307,4,Accesos,Crítica,Cerrado,12,15,Barranquilla,Teams
2972,2025-12-07,2025-12-09 16:00:00,401,6,VPN,Alta,En Proceso,24,64,Pereira,Chat
2973,2024-09-30,2024-10-02 06:00:00,403,18,Telefonía,Baja,Cerrado,12,54,Bogotá,Teams
2974,2025-12-21,2025-12-23 17:00:00,68,9,VPN,Baja,Cerrado,24,65,Pereira,Portal
2975,2025-04-18,2025-04-18 09:00:00,474,8,VPN,Media,Abierto,24,9,Cali,Chat
2976,2025-02-12,2025-02-12 12:00:00,148,8,Impresoras,Baja,En Proceso,48,12,Bogotá,Chat
2977,2025-06-29,2025-06-30 20:00:00,259,8,Office 365,Alta,Resuelto,24,44,Bogotá,Teléfono
2978,2024-10-20,2024-10-22 06:00:00,234,19,Impresoras,Baja,En Proceso,48,54,Bucaramanga,Teléfono
2979,2025-09-29,2025-10-01 03:00:00,318,20,Software,Crítica,Abierto,8,51,Pereira,Correo
2980,2026-01-15,2026-01-17 23:00:00,438,8,Telefonía,Alta,Abierto,4,71,Medellín,Portal
2981,2026-05-06,2026-05-08 16:00:00,498,15,Telefonía,Alta,En Proceso,4,64,Medellín,Chat
2982,2024-12-31,2024-12-31 01:00:00,421,10,Telefonía,Alta,Resuelto,8,1,Bogotá,Chat
2983,2026-03-18,2026-03-18 22:00:00,234,20,Red,Alta,En Proceso,48,22,Medellín,Correo
2984,2025-09-03,2025-09-05 11:00:00,218,20,Hardware,Media,Resuelto,12,59,Bogotá,Correo
2985,2025-03-30,2025-03-31 03:00:00,61,12,Office 365,Media,En Proceso,4,27,Bogotá,Portal
2986,2026-02-23,2026-02-23 08:00:00,137,1,Telefonía,Baja,Cerrado,4,8,Bogotá,Portal
2987,2025-02-27,2025-03-01 15:00:00,263,13,Accesos,Crítica,Cerrado,24,63,Medellín,Teléfono
2988,2025-04-01,2025-04-02 10:00:00,156,5,Hardware,Crítica,Resuelto,4,34,Medellín,Teléfono
2989,2025-07-03,2025-07-03 05:00:00,24,5,Correo,Baja,Abierto,8,5,Pereira,Chat
2990,2025-02-11,2025-02-12 05:00:00,185,15,Equipos,Baja,Cerrado,48,29,Bogotá,Correo
2991,2024-08-21,2024-08-23 01:00:00,448,9,Software,Alta,Abierto,8,49,Bogotá,Correo
2992,2025-06-15,2025-06-16 11:00:00,17,17,Correo,Alta,En Proceso,12,35,Medellín,Correo
2993,2026-05-25,2026-05-27 15:00:00,498,18,Accesos,Alta,En Proceso,4,63,Bogotá,Teléfono
2994,2026-01-25,2026-01-27 12:00:00,336,20,Impresoras,Baja,Cerrado,8,60,Bogotá,Portal
2995,2024-07-09,2024-07-11 13:00:00,424,2,Red,Alta,Abierto,12,61,Medellín,Correo
2996,2024-09-19,2024-09-21 18:00:00,284,7,Telefonía,Crítica,Abierto,24,66,Pereira,Correo
2997,2025-12-20,2025-12-22 18:00:00,308,7,Office 365,Crítica,En Proceso,48,66,Bucaramanga,Teams
2998,2026-03-05,2026-03-06 04:00:00,209,6,SAP,Baja,Abierto,48,28,Medellín,Correo
2999,2025-04-17,2025-04-18 08:00:00,267,17,Impresoras,Media,En Proceso,8,32,Cali,Teams
3000,2024-08-07,2024-08-08 21:00:00,113,17,VPN,Alta,Cerrado,24,45,Bucaramanga,Teléfono
3001,2026-04-05,2026-04-07 08:00:00,9,3,Impresoras,Alta,Cerrado,48,56,Cali,Chat
3002,2025-11-10,2025-11-12 18:00:00,357,14,Telefonía,Media,En Proceso,12,66,Medellín,Correo
3003,2024-07-23,2024-07-23 09:00:00,292,6,VPN,Media,En Proceso,48,9,Bogotá,Correo
3004,2024-06-30,2024-06-30 03:00:00,239,1,Hardware,Crítica,Abierto,8,3,Medellín,Chat
3005,2024-12-14,2024-12-15 22:00:00,3,7,Software,Crítica,En Proceso,48,46,Cali,Correo
3006,2025-12-20,2025-12-22 23:00:00,173,18,Base de Datos,Baja,Cerrado,8,71,Cali,Portal
3007,2024-08-08,2024-08-09 20:00:00,481,15,Impresoras,Baja,Resuelto,4,44,Pereira,Teams
3008,2025-07-27,2025-07-28 18:00:00,39,15,Telefonía,Baja,Abierto,8,42,Bucaramanga,Correo
3009,2026-02-18,2026-02-18 08:00:00,164,4,Hardware,Crítica,En Proceso,4,8,Medellín,Teams
3010,2024-10-24,2024-10-26 09:00:00,462,18,Impresoras,Media,Resuelto,48,57,Bogotá,Chat
3011,2025-06-25,2025-06-27 01:00:00,367,12,Accesos,Media,Abierto,8,49,Cali,Correo
3012,2024-07-11,2024-07-13 03:00:00,454,13,Office 365,Alta,En Proceso,48,51,Pereira,Portal
3013,2025-03-03,2025-03-03 11:00:00,85,15,Correo,Alta,Resuelto,12,11,Cali,Chat
3014,2025-11-26,2025-11-28 18:00:00,397,10,Impresoras,Alta,Cerrado,24,66,Bogotá,Portal
3015,2024-07-31,2024-07-31 22:00:00,163,10,Telefonía,Baja,En Proceso,12,22,Pereira,Correo
3016,2024-07-19,2024-07-20 20:00:00,329,18,Correo,Alta,En Proceso,24,44,Bogotá,Correo
3017,2025-01-09,2025-01-11 16:00:00,445,19,Equipos,Alta,Cerrado,8,64,Bucaramanga,Chat
3018,2026-02-06,2026-02-06 11:00:00,346,18,Software,Baja,Cerrado,24,11,Pereira,Teams
3019,2026-04-06,2026-04-07 22:00:00,33,16,Equipos,Alta,Abierto,8,46,Cali,Teams
3020,2024-07-14,2024-07-15 07:00:00,361,8,Impresoras,Alta,Cerrado,24,31,Pereira,Correo
3021,2026-03-09,2026-03-09 16:00:00,339,6,Hardware,Crítica,Abierto,8,16,Bogotá,Chat
3022,2025-07-22,2025-07-22 01:00:00,259,17,Correo,Baja,Resuelto,8,1,Cali,Chat
3023,2024-09-09,2024-09-11 11:00:00,207,17,Hardware,Baja,Cerrado,12,59,Medellín,Portal
3024,2024-12-02,2024-12-02 06:00:00,166,12,Correo,Crítica,En Proceso,24,6,Medellín,Chat
3025,2025-08-24,2025-08-24 19:00:00,491,17,Accesos,Alta,Resuelto,4,19,Bogotá,Correo
3026,2025-11-19,2025-11-19 02:00:00,130,20,Software,Crítica,Cerrado,4,2,Cali,Teams
3027,2026-05-02,2026-05-04 12:00:00,495,3,Software,Media,Resuelto,48,60,Pereira,Chat
3028,2024-08-05,2024-08-08 00:00:00,229,20,Impresoras,Baja,Abierto,48,72,Pereira,Correo
3029,2025-08-05,2025-08-07 12:00:00,269,9,Telefonía,Baja,En Proceso,8,60,Bogotá,Chat
3030,2025-03-30,2025-03-30 15:00:00,487,15,Impresoras,Alta,Cerrado,24,15,Bucaramanga,Portal
3031,2024-10-28,2024-10-28 01:00:00,88,15,VPN,Media,Abierto,24,1,Bogotá,Teams
3032,2025-01-14,2025-01-15 01:00:00,401,18,Correo,Baja,Resuelto,24,25,Medellín,Chat
3033,2025-10-01,2025-10-02 04:00:00,405,20,SAP,Crítica,Cerrado,48,28,Pereira,Chat
3034,2024-07-18,2024-07-18 13:00:00,124,18,VPN,Baja,En Proceso,12,13,Bogotá,Chat
3035,2026-04-14,2026-04-14 20:00:00,81,2,Software,Media,Abierto,48,20,Bogotá,Chat
3036,2026-02-28,2026-03-02 15:00:00,173,4,SAP,Alta,En Proceso,24,63,Bucaramanga,Teams
3037,2024-12-30,2024-12-31 15:00:00,79,4,Software,Alta,Cerrado,4,39,Cali,Chat
3038,2025-05-26,2025-05-26 12:00:00,245,19,Office 365,Crítica,Resuelto,12,12,Bucaramanga,Correo
3039,2026-01-23,2026-01-23 13:00:00,295,4,Hardware,Media,Resuelto,4,13,Bogotá,Teléfono
3040,2026-03-08,2026-03-09 02:00:00,131,9,Red,Alta,En Proceso,24,26,Barranquilla,Correo
3041,2025-10-01,2025-10-01 04:00:00,212,7,Software,Baja,Abierto,12,4,Barranquilla,Teams
3042,2025-08-22,2025-08-22 04:00:00,491,12,Equipos,Media,Cerrado,8,4,Bogotá,Chat
3043,2026-03-31,2026-04-02 20:00:00,300,19,Telefonía,Baja,En Proceso,8,68,Cali,Chat
3044,2024-10-17,2024-10-19 05:00:00,163,8,Office 365,Media,Abierto,48,53,Cali,Correo
3045,2025-09-18,2025-09-18 07:00:00,208,4,Equipos,Media,Abierto,4,7,Barranquilla,Teams
3046,2025-12-20,2025-12-20 14:00:00,269,11,VPN,Alta,Cerrado,48,14,Bogotá,Portal
3047,2024-10-21,2024-10-21 10:00:00,114,14,Hardware,Crítica,Cerrado,8,10,Medellín,Portal
3048,2025-01-05,2025-01-06 06:00:00,54,19,Base de Datos,Alta,Resuelto,12,30,Barranquilla,Chat
3049,2024-12-17,2024-12-19 22:00:00,365,11,Impresoras,Alta,Cerrado,48,70,Bogotá,Portal
3050,2026-02-05,2026-02-05 05:00:00,233,10,Correo,Media,Cerrado,24,5,Medellín,Correo
3051,2025-03-20,2025-03-21 02:00:00,95,13,Telefonía,Media,Resuelto,24,26,Bogotá,Teams
3052,2024-10-30,2024-10-30 02:00:00,85,1,Impresoras,Alta,Cerrado,48,2,Medellín,Chat
3053,2026-01-14,2026-01-15 19:00:00,364,11,Impresoras,Crítica,Cerrado,24,43,Bucaramanga,Correo
3054,2025-01-26,2025-01-27 17:00:00,159,10,Hardware,Baja,Resuelto,24,41,Barranquilla,Correo
3055,2025-10-09,2025-10-11 07:00:00,158,18,Correo,Media,Cerrado,4,55,Bogotá,Chat
3056,2025-03-14,2025-03-16 16:00:00,443,14,VPN,Alta,Abierto,4,64,Cali,Chat
3057,2025-04-08,2025-04-10 06:00:00,124,14,Office 365,Baja,En Proceso,4,54,Barranquilla,Teams
3058,2024-08-11,2024-08-12 15:00:00,274,1,Base de Datos,Baja,Cerrado,4,39,Barranquilla,Correo
3059,2025-03-06,2025-03-08 10:00:00,265,10,Correo,Alta,En Proceso,4,58,Pereira,Portal
3060,2025-10-18,2025-10-19 12:00:00,85,19,Correo,Crítica,Abierto,8,36,Bogotá,Teléfono
3061,2026-02-03,2026-02-05 03:00:00,403,2,Impresoras,Alta,En Proceso,8,51,Medellín,Chat
3062,2026-04-25,2026-04-27 14:00:00,317,4,SAP,Baja,Abierto,12,62,Bucaramanga,Correo
3063,2025-05-17,2025-05-18 13:00:00,312,16,Accesos,Media,Abierto,12,37,Medellín,Teléfono
3064,2024-12-12,2024-12-12 17:00:00,12,17,Hardware,Alta,En Proceso,48,17,Medellín,Teléfono
3065,2024-12-11,2024-12-11 17:00:00,275,2,Correo,Alta,Resuelto,8,17,Bogotá,Correo
3066,2026-03-25,2026-03-27 02:00:00,246,1,Software,Baja,Cerrado,4,50,Medellín,Teams
3067,2025-10-09,2025-10-09 13:00:00,282,9,Equipos,Media,Abierto,24,13,Bogotá,Chat
3068,2025-12-18,2025-12-18 16:00:00,474,17,Impresoras,Media,Resuelto,24,16,Pereira,Portal
3069,2025-04-03,2025-04-04 10:00:00,334,9,Base de Datos,Baja,En Proceso,24,34,Bucaramanga,Teléfono
3070,2026-01-09,2026-01-09 19:00:00,415,14,Red,Crítica,Cerrado,4,19,Medellín,Correo
3071,2024-10-15,2024-10-15 13:00:00,179,4,Hardware,Alta,Abierto,8,13,Pereira,Teléfono
3072,2025-07-27,2025-07-27 21:00:00,415,6,Office 365,Baja,Cerrado,24,21,Barranquilla,Chat
3073,2024-06-26,2024-06-27 01:00:00,418,4,Software,Media,Abierto,4,25,Pereira,Chat
3074,2025-07-24,2025-07-24 16:00:00,91,4,Impresoras,Alta,Cerrado,24,16,Medellín,Teléfono
3075,2026-03-27,2026-03-29 20:00:00,20,14,Equipos,Alta,En Proceso,8,68,Pereira,Teams
3076,2024-10-27,2024-10-29 20:00:00,282,6,Software,Alta,En Proceso,24,68,Medellín,Portal
3077,2025-02-13,2025-02-13 07:00:00,149,19,Equipos,Baja,Abierto,4,7,Pereira,Chat
3078,2025-02-03,2025-02-03 05:00:00,167,16,SAP,Alta,Cerrado,48,5,Bucaramanga,Portal
3079,2026-01-11,2026-01-11 01:00:00,200,5,Hardware,Alta,En Proceso,4,1,Barranquilla,Chat
3080,2024-09-04,2024-09-04 11:00:00,355,11,Equipos,Crítica,Resuelto,12,11,Barranquilla,Teléfono
3081,2025-11-06,2025-11-08 09:00:00,492,16,Red,Media,Cerrado,12,57,Bucaramanga,Teams
3082,2026-02-07,2026-02-08 02:00:00,351,17,VPN,Media,En Proceso,24,26,Medellín,Correo
3083,2025-02-11,2025-02-13 11:00:00,80,4,Office 365,Alta,Abierto,24,59,Medellín,Correo
3084,2026-01-02,2026-01-03 08:00:00,492,1,Telefonía,Alta,Resuelto,4,32,Bucaramanga,Teams
3085,2026-02-26,2026-02-27 08:00:00,95,2,VPN,Crítica,Cerrado,24,32,Bucaramanga,Correo
3086,2026-05-08,2026-05-08 01:00:00,311,3,Office 365,Media,Cerrado,8,1,Medellín,Teléfono
3087,2025-03-29,2025-03-30 20:00:00,420,13,Correo,Alta,Abierto,12,44,Medellín,Chat
3088,2025-01-13,2025-01-14 19:00:00,146,19,Office 365,Crítica,Abierto,24,43,Barranquilla,Teléfono
3089,2025-02-28,2025-03-01 18:00:00,251,5,Red,Media,Abierto,48,42,Barranquilla,Portal
3090,2024-07-29,2024-07-31 08:00:00,92,13,Telefonía,Alta,Resuelto,24,56,Medellín,Correo
3091,2026-05-14,2026-05-16 10:00:00,60,4,Hardware,Baja,En Proceso,12,58,Medellín,Chat
3092,2024-10-01,2024-10-03 08:00:00,42,19,Office 365,Alta,En Proceso,8,56,Pereira,Teams
3093,2025-01-05,2025-01-07 01:00:00,390,12,Office 365,Crítica,Resuelto,4,49,Bogotá,Teléfono
3094,2024-12-08,2024-12-09 18:00:00,238,7,Accesos,Crítica,Cerrado,24,42,Bucaramanga,Teléfono
3095,2024-12-21,2024-12-22 06:00:00,322,11,Telefonía,Baja,Cerrado,12,30,Bucaramanga,Teléfono
3096,2025-02-16,2025-02-16 04:00:00,203,14,Equipos,Media,Resuelto,24,4,Barranquilla,Correo
3097,2026-04-19,2026-04-20 14:00:00,338,16,Telefonía,Crítica,Abierto,48,38,Bucaramanga,Teléfono
3098,2024-08-15,2024-08-16 02:00:00,191,14,Hardware,Media,Abierto,4,26,Bogotá,Teléfono
3099,2025-01-15,2025-01-16 12:00:00,420,3,Impresoras,Baja,Abierto,8,36,Bogotá,Teams
3100,2025-12-17,2025-12-19 13:00:00,124,14,Equipos,Media,Abierto,4,61,Barranquilla,Correo
3101,2025-10-23,2025-10-23 17:00:00,155,18,SAP,Baja,En Proceso,12,17,Medellín,Correo
